produto,categoria,preco,data,regiao,quantidade,desconto,idade,sexo,campanha,mes
Laptop,Roupas,640.308119513504,2022-08-28,Sul,5.0,0.26409424800808307,48,M,Padrao,8
Cadeira,Escritório,482.83905652529586,2022-10-12,Norte,3.0,0.04470457056134484,50,F,Promocao,10
Cadeira,Escritório,125.77007038874982,2022-10-21,Sul,6.0,0.13090036878237085,32,F,BlackFriday,10
Laptop,Roupas,336.4958347825708,2022-06-14,Oeste,8.0,0.007830182144143171,20,F,Padrao,6
Livro,Eletrônicos,180.07494762346727,2022-07-01,Oeste,1.0,0.11143572632669317,41,F,Padrao,7
Camiseta,Roupas,316.35759795705724,2023-09-04,Norte,1.0,0.07163310427892032,56,F,BlackFriday,9
Camiseta,Escritório,511.9918338517081,2023-11-05,Oeste,12.0,0.039071427884975085,55,F,Promocao,11
Smartphone,Eletrônicos,909.3653895470736,2023-07-12,Oeste,5.0,0.10650013028394152,33,F,Promocao,7
Mouse,Livros,605.4033341031192,2023-03-14,Sul,7.0,0.11287326847677995,27,F,Promocao,3
Cadeira,Livros,624.2500820759494,2022-01-08,Sul,8.0,0.0711631422173151,20,F,BlackFriday,1
Fone de ouvido,Livros,406.2085397875938,2023-09-22,Sul,6.0,0.12676758465910443,31,M,Promocao,9
Tablet,Escritório,102.02508004442814,2022-03-06,Leste,4.0,0.21635463462643167,27,F,BlackFriday,3
Camiseta,Livros,85.57328738989354,2023-04-05,Leste,4.0,0.13646067205635806,60,F,Padrao,4
Smartphone,Livros,460.000924522905,2023-02-01,Sul,6.0,0.1714382407193659,65,M,Promocao,2
Livro,Escritório,528.7466169259982,2022-12-08,Sul,3.0,0.0725484326039364,36,M,Padrao,12
Laptop,Roupas,123.67096346270253,2022-07-08,Leste,6.0,0.09134902040804267,66,F,Promocao,7
Fone de ouvido,Roupas,385.0823765824347,2023-01-22,Sul,1.0,0.2766937716379596,35,M,BlackFriday,1
Tablet,Livros,617.581078771755,2023-07-12,Sul,3.0,0.16924757362427517,47,F,Padrao,7
Camiseta,Roupas,241.309594373244,2022-01-20,Oeste,5.0,0.24916920215081628,30,M,Promocao,1
Laptop,Eletrônicos,121.44081145616289,2023-11-29,Leste,9.0,0.060539187785158606,51,M,BlackFriday,11
Camiseta,Livros,372.55115833352136,2023-09-14,Leste,4.0,0.26678102244128504,68,F,Padrao,9
Teclado,Livros,268.71233092636106,2022-09-11,Oeste,9.0,0.28929429302389387,63,M,BlackFriday,9
Cadeira,Roupas,803.3066569839749,2023-12-21,Leste,3.0,0.010279419953009827,51,F,BlackFriday,12
Smartphone,Eletrônicos,323.1538731012431,2022-05-14,Leste,9.0,0.18407385697298034,41,M,BlackFriday,5
Calça,Roupas,915.462101395658,2022-02-05,Leste,8.0,0.1915822731792554,39,M,Padrao,2
Fone de ouvido,Eletrônicos,711.7746229433172,2022-04-04,Oeste,3.0,0.24842917285456484,66,F,Padrao,4
Cadeira,Livros,50.47580161703702,2022-03-09,Norte,7.0,0.14508113430226463,43,M,Padrao,3
Livro,Livros,436.7020460409092,2023-04-28,Leste,8.0,0.014714076462437818,61,F,BlackFriday,4
Fone de ouvido,Escritório,331.57883290460927,2022-08-29,Sul,6.0,0.22847674911048102,62,M,Promocao,8
Camiseta,Eletrônicos,934.5161341359359,2022-08-07,Leste,6.0,0.25130782417169917,35,M,BlackFriday,8
Livro,Livros,591.696324035887,2023-10-02,Norte,6.0,0.19014000977831316,18,M,Padrao,10
Tablet,Escritório,128.53922971366413,2023-09-13,Sul,5.0,0.24610978385632382,46,F,BlackFriday,9
Laptop,Livros,406.2318327278082,2023-01-03,Leste,1.0,0.19420705338142044,56,F,Padrao,1
Teclado,Eletrônicos,405.620545088082,2022-04-05,Norte,7.0,0.16731418093233477,49,M,Promocao,4
Mouse,Livros,689.9308323627922,2023-12-30,Oeste,12.0,0.20881362917766894,43,M,Padrao,12
Livro,Escritório,328.4901235030151,2022-05-12,Leste,7.0,0.1874007369913024,62,M,BlackFriday,5
Cadeira,Eletrônicos,632.0674720600688,2023-01-25,Leste,6.0,0.2036538239105294,33,F,Padrao,1
Cadeira,Roupas,507.7668990306658,2023-09-19,Oeste,9.0,0.17782060493824708,19,F,BlackFriday,9
Fone de ouvido,Eletrônicos,888.3220283604109,2022-07-06,Sul,1.0,0.27097883006364243,49,F,BlackFriday,7
Calça,Escritório,546.5178159722539,2023-08-18,Leste,5.0,0.05202101484328081,50,M,Promocao,8
Teclado,Livros,733.7450870052112,2022-10-07,Leste,4.0,0.0573891156821863,62,M,Padrao,10
Livro,Escritório,876.207674770926,2023-08-16,Leste,1.0,0.03698177405528733,26,F,BlackFriday,8
Smartphone,Escritório,915.2898507585509,2023-05-02,Leste,5.0,0.10227546706204783,19,M,Padrao,5
Camiseta,Livros,719.1334609101368,2023-03-20,Leste,9.0,0.009970521944294685,51,F,Padrao,3
Cadeira,Livros,591.9551519138761,2022-07-28,Oeste,7.0,0.13957121302110273,52,F,BlackFriday,7
Tablet,Livros,504.5498159310435,2022-10-10,Oeste,6.0,0.07211809456366437,28,F,Padrao,10
Smartphone,Livros,831.3255218424563,2023-06-24,Leste,3.0,0.19869764304901827,37,F,Promocao,6
Teclado,Roupas,532.7990276114228,2023-04-12,Sul,4.0,0.09073347273529855,68,M,Promocao,4
Smartphone,Escritório,894.7331030160058,2023-07-18,Norte,7.0,0.11968600125550298,39,M,Promocao,7
Smartphone,Livros,699.3565271684258,2023-02-12,Norte,2.0,0.2952737146715574,57,F,BlackFriday,2
Smartphone,Escritório,600.7552392853524,2022-07-08,Norte,4.0,0.1730249139063216,26,M,BlackFriday,7
Laptop,Escritório,838.6096333447219,2022-08-15,Oeste,8.0,0.15520302942810327,26,M,Promocao,8
Laptop,Livros,944.3151608759401,2023-05-27,Leste,9.0,0.19608205694413625,57,F,BlackFriday,5
Tablet,Escritório,866.6317045804336,2022-02-12,Leste,6.0,0.2676622203776648,41,M,BlackFriday,2
Tablet,Livros,711.4024562550597,2022-07-06,Leste,6.0,0.27460476563130526,64,M,BlackFriday,7
Camiseta,Eletrônicos,905.3768077842071,2022-11-16,Sul,12.0,0.23995090367372462,63,M,Padrao,11
Cadeira,Roupas,680.0905344599101,2022-06-03,Sul,6.0,0.18650493463376308,53,F,BlackFriday,6
Calça,Eletrônicos,244.7449932175694,2023-09-22,Sul,2.0,0.15943003634159275,61,F,Padrao,9
Fone de ouvido,Eletrônicos,551.2546519687216,2023-10-12,Oeste,3.0,0.27861281083056927,63,M,Promocao,10
Cadeira,Escritório,720.177686204257,2022-02-19,Leste,7.0,0.08555077608220936,37,M,BlackFriday,2
Teclado,Livros,31.91458250105378,2022-05-13,Sul,5.0,0.0207533058779066,64,F,Padrao,5
Mouse,Escritório,104.42842278574824,2022-11-22,Sul,4.5,0.031435968604152154,38,F,BlackFriday,11
Calça,Eletrônicos,172.31229745178933,2022-05-02,Sul,1.0,0.29137494066427966,52,M,BlackFriday,5
Smartphone,Eletrônicos,92.86066313213125,2023-08-07,Leste,7.0,0.24672044773826962,41,M,Padrao,8
Tablet,Roupas,632.3864404590928,2023-07-03,Oeste,4.0,0.05512409169665725,65,F,BlackFriday,7
Teclado,Livros,250.831511077714,2022-05-08,Oeste,5.0,0.21887830783968018,58,F,Padrao,5
Cadeira,Eletrônicos,218.48758033531425,2022-05-16,Oeste,5.0,0.26944422140541985,40,M,BlackFriday,5
Livro,Escritório,934.0803818277827,2022-12-08,Leste,9.0,0.026484835467340383,38,M,BlackFriday,12
Fone de ouvido,Livros,609.7567118805738,2022-03-18,Leste,5.0,0.260638757910713,25,M,Promocao,3
Cadeira,Roupas,29.977170412050906,2023-06-01,Norte,2.0,0.08042569645424864,33,M,Padrao,6
Camiseta,Escritório,778.9229113348825,2022-07-25,Norte,1.0,0.17368047758220798,42,F,Promocao,7
Cadeira,Escritório,36.46909620957987,2023-05-26,Oeste,6.0,0.12190560808172733,46,F,BlackFriday,5
Laptop,Roupas,744.9230064219304,2022-08-14,Norte,7.0,0.19018973939652448,50,M,BlackFriday,8
Mouse,Roupas,558.0621589428682,2022-12-19,Leste,10.5,0.2569498161020255,56,M,BlackFriday,12
Smartphone,Roupas,430.43506677077306,2023-03-01,Oeste,5.0,0.13044599382790903,37,M,Promocao,3
Camiseta,Escritório,368.8242378893474,2023-10-09,Norte,5.0,0.13010263551249043,36,F,Padrao,10
Fone de ouvido,Livros,952.4017160228279,2022-10-21,Leste,2.0,0.003398021253209038,45,M,Promocao,10
Camiseta,Eletrônicos,628.9831880229295,2022-08-04,Sul,5.0,0.2107207023273529,62,M,Promocao,8
Laptop,Roupas,700.8770114680723,2023-08-22,Oeste,7.0,0.28320333894252037,51,M,BlackFriday,8
Fone de ouvido,Roupas,744.2599391960055,2022-07-30,Oeste,5.0,0.10074721585442188,57,F,BlackFriday,7
Teclado,Eletrônicos,824.7559048224696,2023-04-06,Norte,1.0,0.04711015904489363,49,F,BlackFriday,4
Fone de ouvido,Escritório,751.9950213316142,2023-02-02,Leste,4.0,0.2571360352902148,28,M,Promocao,2
Smartphone,Livros,536.6042187695255,2022-12-05,Leste,13.5,0.15017832927135905,59,M,BlackFriday,12
Cadeira,Livros,490.8668289995027,2023-09-26,Leste,9.0,0.07839801131015892,55,M,BlackFriday,9
Mouse,Roupas,386.2529114594346,2023-11-26,Leste,1.5,0.13010432039139438,52,F,Padrao,11
Calça,Escritório,514.3232997876197,2023-04-20,Sul,6.0,0.22016928238790742,35,F,Padrao,4
Camiseta,Livros,979.1552145123737,2023-06-11,Sul,1.0,0.01127412033152959,67,F,Padrao,6
Cadeira,Escritório,550.3405586517748,2022-09-14,Norte,9.0,0.1162230885934759,43,F,Padrao,9
Fone de ouvido,Roupas,467.65193168888817,2022-07-30,Norte,3.0,0.16541905532224055,50,M,BlackFriday,7
Tablet,Escritório,73.09597462772817,2022-07-16,Norte,5.0,0.17169614445902734,40,F,BlackFriday,7
Cadeira,Livros,422.82127801296065,2022-03-02,Sul,5.0,0.2509521672808601,61,M,Promocao,3
Livro,Escritório,680.7207639803572,2022-10-07,Leste,1.0,0.2893890821715278,58,M,Promocao,10
Camiseta,Livros,70.31383042987542,2023-04-28,Oeste,8.0,0.09822806338940411,60,F,Padrao,4
Smartphone,Roupas,511.76413258032744,2023-12-10,Oeste,10.5,0.28495294875603694,51,F,BlackFriday,12
Calça,Roupas,207.94276801729563,2023-08-13,Sul,9.0,0.22439264644435453,59,M,Padrao,8
Tablet,Eletrônicos,841.8915338761565,2022-12-09,Oeste,13.5,0.19797675785222546,61,M,Padrao,12
Tablet,Roupas,608.5512912083229,2022-07-15,Leste,6.0,0.2788438095858898,36,F,BlackFriday,7
Fone de ouvido,Roupas,844.9081606682233,2023-09-14,Oeste,9.0,0.0707337136727373,46,F,Promocao,9
Tablet,Livros,493.94087923286224,2023-03-07,Sul,1.0,0.2850506382550631,45,F,Promocao,3
Laptop,Escritório,371.73669755699075,2022-02-01,Leste,9.0,0.09756254343423267,67,F,Promocao,2
Calça,Eletrônicos,89.04603460560142,2023-03-26,Leste,5.0,0.05892726361153395,61,F,Padrao,3
Smartphone,Livros,149.5400440382302,2022-11-26,Oeste,10.5,0.009571389351748926,54,F,Promocao,11
Mouse,Roupas,252.93162135326116,2022-02-27,Oeste,7.0,0.07082338583216623,35,M,BlackFriday,2
Teclado,Escritório,314.2083054727623,2023-09-09,Sul,3.0,0.21793200496435564,45,M,BlackFriday,9
Calça,Eletrônicos,224.07236557660653,2023-03-28,Norte,9.0,0.17918920733543228,33,F,BlackFriday,3
Smartphone,Escritório,689.0526120752497,2022-09-03,Norte,9.0,0.06043157867558582,36,F,Promocao,9
Fone de ouvido,Roupas,432.15858370042577,2023-08-19,Norte,7.0,0.1615910337416712,44,F,Padrao,8
Laptop,Livros,112.85307601968086,2022-08-20,Sul,5.0,0.029158858834312074,54,M,Promocao,8
Cadeira,Roupas,468.58351795649503,2023-02-11,Sul,9.0,0.26585897753309784,57,F,Promocao,2
Fone de ouvido,Escritório,56.483169664812735,2023-06-17,Sul,7.0,0.013036163666553413,43,M,Padrao,6
Livro,Roupas,875.2345542335836,2022-12-18,Oeste,9.0,0.0511531348860681,55,F,BlackFriday,12
Cadeira,Livros,205.07206770209,2023-03-05,Oeste,1.0,0.28276174311239205,32,F,Promocao,3
Laptop,Escritório,260.8287933808749,2023-03-25,Norte,4.0,0.03298464817849983,44,M,BlackFriday,3
Smartphone,Roupas,467.48660573232917,2022-02-23,Norte,3.0,0.03842508238062775,53,F,Padrao,2
Tablet,Roupas,561.9911783595272,2022-04-17,Oeste,3.0,0.23290214019379418,28,M,BlackFriday,4
Smartphone,Roupas,764.6481843695517,2023-06-01,Leste,2.0,0.28106058166024356,33,F,Promocao,6
Smartphone,Escritório,372.6580356801916,2023-04-12,Leste,9.0,0.2887390426506368,43,F,Padrao,4
Calça,Livros,990.8052975609014,2022-03-25,Sul,7.0,0.16052908116052175,59,F,Padrao,3
Fone de ouvido,Roupas,275.58369298152456,2023-11-16,Sul,9.0,0.04457410661707305,44,F,BlackFriday,11
Tablet,Eletrônicos,256.6861134829621,2022-01-09,Sul,8.0,0.18399503489621266,28,F,Promocao,1
Cadeira,Livros,133.89334162310934,2022-11-08,Leste,7.5,0.26955184084708333,40,F,Padrao,11
Calça,Roupas,205.08285060955325,2023-01-10,Sul,6.0,0.0864528259300079,31,M,BlackFriday,1
Teclado,Roupas,941.8217043864564,2023-07-30,Norte,3.0,0.22738580189318555,57,F,Promocao,7
Livro,Roupas,894.1062231093964,2022-10-01,Sul,3.0,0.05501148185117873,38,F,Padrao,10
Fone de ouvido,Eletrônicos,253.04296887883302,2022-01-08,Leste,6.0,0.08233010965119382,64,M,BlackFriday,1
Mouse,Livros,113.55564459635325,2023-05-08,Sul,3.0,0.23485434701775357,38,M,BlackFriday,5
Teclado,Eletrônicos,229.94333213809662,2023-12-22,Oeste,6.0,0.12998026098277624,48,M,BlackFriday,12
Cadeira,Eletrônicos,845.840784545755,2022-03-07,Sul,6.0,0.167749066112214,28,F,Padrao,3
Cadeira,Eletrônicos,987.7217933378929,2022-10-01,Leste,5.0,0.24609823647401924,42,M,BlackFriday,10
Tablet,Escritório,482.0093547710589,2023-09-10,Oeste,3.0,0.012347172427996666,24,M,BlackFriday,9
Teclado,Roupas,123.99081565496526,2022-07-26,Norte,2.0,0.16204727914030465,29,F,Padrao,7
Smartphone,Eletrônicos,654.6423040965914,2022-07-16,Leste,9.0,0.10319264710334325,51,F,Promocao,7
Fone de ouvido,Livros,201.23491067855343,2022-03-02,Norte,8.0,0.10722904102200073,38,F,Padrao,3
Cadeira,Roupas,400.0674186036631,2022-04-27,Norte,3.0,0.15353485876443082,26,M,BlackFriday,4
Smartphone,Eletrônicos,545.5342714855485,2022-12-04,Sul,1.5,0.053728603302678576,28,M,Padrao,12
Mouse,Escritório,766.1510148191749,2022-07-06,Leste,2.0,0.038860337534907405,47,F,Promocao,7
Fone de ouvido,Eletrônicos,788.2468535281539,2022-02-07,Norte,9.0,0.07729561087540238,43,F,BlackFriday,2
Cadeira,Escritório,634.7686060441013,2022-10-24,Oeste,7.0,0.23320634125764506,25,F,Padrao,10
Tablet,Roupas,303.5992942958187,2023-09-01,Oeste,1.0,0.25113191149302994,40,F,Padrao,9
Teclado,Roupas,313.8572786469113,2023-04-03,Norte,5.0,0.058508804210300254,42,F,BlackFriday,4
Teclado,Roupas,852.4868232072973,2022-12-25,Leste,7.5,0.16531016244807453,59,M,BlackFriday,12
Camiseta,Livros,579.2030592118201,2022-07-17,Sul,1.0,0.2126976419299704,38,M,Padrao,7
Camiseta,Roupas,223.56628889479066,2022-10-25,Oeste,9.0,0.048279705013956384,69,M,Padrao,10
Fone de ouvido,Livros,617.9718193023714,2022-12-07,Sul,4.5,0.2881459006945779,63,F,Padrao,12
Livro,Roupas,89.2111156866848,2022-06-01,Oeste,6.0,0.085298259973141,59,F,BlackFriday,6
Laptop,Livros,255.37378572146417,2022-07-24,Oeste,7.0,0.136954516244226,56,M,BlackFriday,7
Camiseta,Livros,658.2961789035168,2023-05-11,Oeste,4.0,0.07932555268938005,52,F,Padrao,5
Smartphone,Livros,715.136152526752,2022-10-05,Oeste,3.0,0.1212124838597193,36,M,Padrao,10
Livro,Eletrônicos,460.98422410804665,2022-08-12,Oeste,7.0,0.20245851105496598,48,M,Padrao,8
Laptop,Eletrônicos,223.44102261445616,2023-04-17,Oeste,5.0,0.12306619525737181,35,F,Padrao,4
Cadeira,Roupas,617.1686333495802,2022-04-24,Oeste,3.0,0.1487688503327735,24,F,Padrao,4
Cadeira,Eletrônicos,974.8033840292621,2023-04-27,Sul,8.0,0.10061633916827818,51,M,Padrao,4
Fone de ouvido,Escritório,96.29936864021997,2022-05-09,Sul,9.0,0.10832934952405589,49,F,Promocao,5
Smartphone,Escritório,888.846430391784,2023-04-07,Sul,3.0,0.0023762822518864414,61,F,Promocao,4
Tablet,Escritório,822.2043220389387,2022-07-03,Oeste,5.0,0.01698921870381461,22,F,BlackFriday,7
Smartphone,Eletrônicos,49.47785115249239,2023-12-22,Sul,9.0,0.21497688972848458,18,M,Padrao,12
Fone de ouvido,Eletrônicos,51.828063485364346,2023-06-03,Norte,6.0,0.006983799908947097,22,F,Promocao,6
Camiseta,Roupas,595.8207947276845,2022-10-08,Sul,4.0,0.08715753476817241,50,F,Promocao,10
Livro,Livros,654.3433172174325,2022-11-04,Oeste,6.0,0.2480292197959963,47,M,BlackFriday,11
Cadeira,Livros,995.3553394340249,2022-04-20,Leste,5.0,0.07684311385247829,35,M,BlackFriday,4
Laptop,Escritório,45.03797184667789,2023-01-16,Norte,4.0,0.003689349419904031,61,F,Promocao,1
Cadeira,Escritório,694.8875027253309,2023-01-19,Leste,4.0,0.033649187105767565,45,F,BlackFriday,1
Camiseta,Roupas,349.2665595460717,2022-09-18,Sul,2.0,0.20444858831782517,24,M,BlackFriday,9
Fone de ouvido,Roupas,741.6687261962664,2022-02-21,Sul,1.0,0.07318541325244113,46,M,BlackFriday,2
Livro,Escritório,552.0210123599949,2022-06-10,Sul,2.0,0.008607141317060817,51,F,BlackFriday,6
Fone de ouvido,Escritório,864.6930706244839,2022-02-20,Oeste,3.0,0.04829862035233483,43,F,Padrao,2
Fone de ouvido,Escritório,969.8471542473828,2023-07-01,Sul,7.0,0.11016873618975839,48,M,Padrao,7
Camiseta,Escritório,645.4512367475023,2022-06-06,Oeste,2.0,0.16659648754767428,28,M,BlackFriday,6
Calça,Livros,809.0631449681794,2023-11-02,Oeste,4.5,0.07443897016385406,29,F,Promocao,11
Camiseta,Escritório,506.2093901805198,2023-10-05,Norte,2.0,0.09355615835154381,23,F,Promocao,10
Smartphone,Livros,921.1158067330675,2022-04-17,Sul,1.0,0.010448668259084437,68,F,Padrao,4
Teclado,Escritório,251.7794274499806,2023-11-19,Norte,12.0,0.2601675715528965,30,M,Promocao,11
Livro,Eletrônicos,170.61757699283356,2022-10-22,Oeste,8.0,0.2684964272181172,61,F,BlackFriday,10
Fone de ouvido,Eletrônicos,346.2915082860606,2022-01-09,Leste,9.0,0.1082021654900824,50,M,BlackFriday,1
Livro,Eletrônicos,922.1211209949488,2023-01-24,Sul,8.0,0.08971484604313412,18,F,Promocao,1
Mouse,Eletrônicos,551.2271183155326,2022-10-20,Norte,6.0,0.020688592256257042,40,M,Promocao,10
Tablet,Escritório,990.2695751141574,2022-09-09,Oeste,2.0,0.20515350136326677,61,M,BlackFriday,9
Mouse,Roupas,335.41659710681046,2022-04-08,Norte,4.0,0.2720600072936657,48,F,BlackFriday,4
Tablet,Eletrônicos,671.2796649357023,2023-08-04,Sul,2.0,0.03061444776121116,61,F,BlackFriday,8
Livro,Roupas,342.9736778422393,2023-03-03,Oeste,6.0,0.10555158674963115,67,F,Padrao,3
Livro,Eletrônicos,991.2285138430244,2023-05-01,Oeste,7.0,0.157780859573196,56,M,BlackFriday,5
Mouse,Roupas,991.8990019449274,2022-09-08,Oeste,6.0,0.0830860684149715,41,M,Promocao,9
Smartphone,Escritório,202.34797921197702,2022-03-21,Oeste,2.0,0.015744977643227465,32,M,BlackFriday,3
Livro,Livros,157.51421987484156,2023-03-16,Leste,5.0,0.070879601710038,20,F,Promocao,3
Tablet,Escritório,340.1555495560221,2023-10-26,Leste,2.0,0.2154840500906706,36,M,Padrao,10
Mouse,Livros,105.03815600579522,2022-03-30,Oeste,2.0,0.17861965351233447,68,M,BlackFriday,3
Teclado,Livros,631.8586727869694,2022-03-02,Oeste,1.0,0.12146608441906055,39,F,Padrao,3
Smartphone,Livros,299.96741440503644,2022-04-23,Leste,8.0,0.09955575404687819,32,M,Padrao,4
Laptop,Roupas,301.05222627709566,2022-07-16,Norte,7.0,0.2519837185442832,41,F,Padrao,7
Tablet,Livros,471.98578365999794,2022-06-14,Norte,7.0,0.03452873510921328,38,M,Promocao,6
Smartphone,Roupas,958.8131470580272,2022-11-25,Leste,9.0,0.2865288254087573,31,M,BlackFriday,11
Fone de ouvido,Escritório,510.0803518162112,2022-08-25,Norte,5.0,0.15990654586909073,33,M,Padrao,8
Tablet,Escritório,912.1405442556558,2023-11-25,Oeste,10.5,0.2716653158976999,51,M,Promocao,11
Mouse,Escritório,982.5483093057592,2023-03-19,Leste,5.0,0.25058822757773164,26,M,BlackFriday,3
Cadeira,Eletrônicos,220.5029826020502,2022-08-20,Norte,5.0,0.2526533938766647,46,F,Padrao,8
Cadeira,Roupas,978.9678060546503,2022-03-23,Norte,9.0,0.18121993316277726,20,F,Promocao,3
Mouse,Eletrônicos,496.1026715377647,2023-11-06,Oeste,7.5,0.20652832523470285,58,F,Padrao,11
Fone de ouvido,Roupas,495.26831461403555,2022-03-19,Sul,1.0,0.0910352724890683,60,M,BlackFriday,3
Camiseta,Livros,42.367501022313405,2023-05-16,Norte,6.0,0.007224014390576394,51,M,Padrao,5
Fone de ouvido,Escritório,636.7842234816262,2022-11-11,Oeste,12.0,0.13991526937282345,36,F,BlackFriday,11
Fone de ouvido,Eletrônicos,802.3882310691683,2022-07-28,Norte,6.0,0.16357735518913769,58,F,Promocao,7
Fone de ouvido,Roupas,985.963054261442,2023-03-09,Oeste,4.0,0.06620708863658212,69,F,Padrao,3
Fone de ouvido,Escritório,315.86187216343916,2022-08-13,Sul,7.0,0.1419877269213592,69,F,BlackFriday,8
Mouse,Escritório,867.3991142662411,2023-11-24,Leste,3.0,0.19954257378048637,47,F,Promocao,11
Cadeira,Escritório,751.2110577060341,2023-08-30,Sul,3.0,0.15517303248231076,62,F,Padrao,8
Laptop,Escritório,929.4665951672666,2022-09-29,Norte,5.0,0.07076226192505393,48,M,Padrao,9
Livro,Livros,420.28607690127467,2023-07-07,Sul,7.0,0.046920907082124104,47,F,BlackFriday,7
Cadeira,Eletrônicos,261.03185860720293,2022-02-22,Leste,5.0,0.059493084540315606,43,M,Padrao,2
Calça,Livros,663.4253670913921,2022-12-17,Norte,13.5,0.24711275219664347,46,F,BlackFriday,12
Mouse,Livros,186.12328678209153,2023-11-04,Leste,6.0,0.16441932874129395,35,M,BlackFriday,11
Smartphone,Roupas,411.564320497021,2022-06-20,Oeste,8.0,0.25827971633576474,54,F,BlackFriday,6
Tablet,Livros,763.7885293878284,2023-03-15,Oeste,1.0,0.28836947780045347,47,M,Promocao,3
Cadeira,Livros,106.7634287030134,2022-04-01,Sul,1.0,0.12935990582986354,69,M,Padrao,4
Laptop,Roupas,352.1382870327394,2022-12-27,Norte,4.5,0.05787515112672312,18,F,BlackFriday,12
Mouse,Eletrônicos,836.3719740171766,2023-04-20,Leste,1.0,0.2575752376699637,45,F,Padrao,4
Livro,Eletrônicos,25.20301505343235,2022-06-13,Norte,3.0,0.10182555127062369,31,M,Promocao,6
Teclado,Escritório,751.472542293093,2022-04-15,Norte,5.0,0.10392649794204181,42,M,BlackFriday,4
Teclado,Livros,21.244484632423745,2023-03-14,Leste,4.0,0.09916273855759053,56,M,Padrao,3
Teclado,Livros,460.70936157656985,2023-08-28,Leste,2.0,0.2072859467771646,50,M,Padrao,8
Smartphone,Livros,966.3034895994504,2022-03-10,Norte,9.0,0.19740412423845102,65,M,Padrao,3
Smartphone,Escritório,430.7535251206838,2023-07-20,Leste,9.0,0.2523939940961462,32,M,Promocao,7
Tablet,Livros,816.8733086044738,2023-07-09,Oeste,4.0,0.10697332730777527,45,M,BlackFriday,7
Teclado,Eletrônicos,808.8100493473426,2022-03-07,Sul,8.0,0.00914075649916367,24,M,Padrao,3
Smartphone,Eletrônicos,931.6660559767206,2023-09-03,Norte,7.0,0.06905361012609912,58,F,Padrao,9
Calça,Livros,777.1280123773843,2022-06-02,Oeste,8.0,0.08363953901056083,28,F,BlackFriday,6
Fone de ouvido,Roupas,117.65862152331073,2023-01-26,Norte,9.0,0.18075345380818655,50,F,Promocao,1
Cadeira,Eletrônicos,756.1515000777242,2022-12-29,Oeste,10.5,0.1903584226616151,35,M,BlackFriday,12
